"id","semantic_key","check_type","subject_ids_json","result","witness_json","toolchain_json","recorded_at","status","metric_schema","metric_errors","metric_unique_ids","metric_resolving_xrefs","metric_pages","metric_fatal_errors","metric_undefined_references","metric_rerun_markers","record_json"
"urn:uuid:6957ac7b-9887-5544-b455-038806b9a564","lebl.ca.qa.live-manifest.ca.v1.9.logical.u000313","topology","[""urn:uuid:04e0c469-6b91-5a44-944b-59f56dae49d5""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000313"",""sha256"":""sha256:4f09146b63e03b077f0a6d2b619e34f90c4c7a43f0f1d03853efcb0ff862c25c""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6957ac7b-9887-5544-b455-038806b9a564"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u000313"",""status"":""active"",""subject_ids"":[""urn:uuid:04e0c469-6b91-5a44-944b-59f56dae49d5""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000313"",""sha256"":""sha256:4f09146b63e03b077f0a6d2b619e34f90c4c7a43f0f1d03853efcb0ff862c25c""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:695a2266-6c42-5586-a2f1-e79e41db53ee","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001600","topology","[""urn:uuid:c0ad8e27-a4cc-54be-b342-26b6c12f772e""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001600"",""sha256"":""sha256:35e6beced79fdb4cf26501900f56b0e67fc5c29e0a258efa59300ab8be199398""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:695a2266-6c42-5586-a2f1-e79e41db53ee"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001600"",""status"":""active"",""subject_ids"":[""urn:uuid:c0ad8e27-a4cc-54be-b342-26b6c12f772e""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001600"",""sha256"":""sha256:35e6beced79fdb4cf26501900f56b0e67fc5c29e0a258efa59300ab8be199398""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:6960bd9a-1a8c-52e6-b5c4-21141d3d2a49","lebl.ca.qa.live-manifest.ca.v1.9.logical.u001057","topology","[""urn:uuid:d70020fc-9043-5310-b45e-24fd7d742d5d""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001057"",""sha256"":""sha256:531e0f903b94737c802fb87016e4e78ecff10683b87d28aef3e38840668579e7""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6960bd9a-1a8c-52e6-b5c4-21141d3d2a49"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u001057"",""status"":""active"",""subject_ids"":[""urn:uuid:d70020fc-9043-5310-b45e-24fd7d742d5d""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001057"",""sha256"":""sha256:531e0f903b94737c802fb87016e4e78ecff10683b87d28aef3e38840668579e7""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:698e4ad4-ec2e-5956-98f8-95b9f833dffd","lebl.ra.qa.live-manifest.ra.v6.3.logical.u001163","topology","[""urn:uuid:1065b96e-85ce-5e19-ba1d-0ee206ad8063""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001163"",""sha256"":""sha256:cc16fc619ca554316cf26b9773f4c4721a32aa7c84038a80c5aef8b4d8dda00b""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:698e4ad4-ec2e-5956-98f8-95b9f833dffd"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u001163"",""status"":""active"",""subject_ids"":[""urn:uuid:1065b96e-85ce-5e19-ba1d-0ee206ad8063""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001163"",""sha256"":""sha256:cc16fc619ca554316cf26b9773f4c4721a32aa7c84038a80c5aef8b4d8dda00b""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69933512-f67b-54fd-9caf-3835ac2bdc00","lebl.ca.qa.live-manifest.ca.v1.9.logical.u000026","topology","[""urn:uuid:e82f630a-843e-5763-801f-99b5d7258ed7""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000026"",""sha256"":""sha256:6bf2c26a321856fd28617fcd98503abad553a2ba114ffbe90d62f685e2883fee""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69933512-f67b-54fd-9caf-3835ac2bdc00"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u000026"",""status"":""active"",""subject_ids"":[""urn:uuid:e82f630a-843e-5763-801f-99b5d7258ed7""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000026"",""sha256"":""sha256:6bf2c26a321856fd28617fcd98503abad553a2ba114ffbe90d62f685e2883fee""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69a26e10-aaa5-5ad2-951c-4b441e15634d","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001031","topology","[""urn:uuid:a27231dd-6c4a-5f41-8530-9c050a35b45e""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001031"",""sha256"":""sha256:2f16d27b0d139dc8eda62ecd9d307e6b611cd4ec9c282251f47df245f75343bb""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69a26e10-aaa5-5ad2-951c-4b441e15634d"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001031"",""status"":""active"",""subject_ids"":[""urn:uuid:a27231dd-6c4a-5f41-8530-9c050a35b45e""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001031"",""sha256"":""sha256:2f16d27b0d139dc8eda62ecd9d307e6b611cd4ec9c282251f47df245f75343bb""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69a5c5b0-aa8f-520f-ab9b-73300af29390","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001615","topology","[""urn:uuid:3c45c38d-3f38-509f-b8d0-2ebbd169ed2a""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001615"",""sha256"":""sha256:3a22997cfcb4c36a2298a3e5ae9b2b2251bb3b568e5d6ef711823c7c9cf254e0""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69a5c5b0-aa8f-520f-ab9b-73300af29390"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001615"",""status"":""active"",""subject_ids"":[""urn:uuid:3c45c38d-3f38-509f-b8d0-2ebbd169ed2a""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001615"",""sha256"":""sha256:3a22997cfcb4c36a2298a3e5ae9b2b2251bb3b568e5d6ef711823c7c9cf254e0""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69a75e2d-de1b-53b5-a1ce-bd1ece3f5381","lebl.ca.qa.live-manifest.ca.v1.9.logical.u001326","topology","[""urn:uuid:2bb3e1ce-3385-5636-baf2-3793073dbd27""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001326"",""sha256"":""sha256:371dcd923f5bd09b88ad1b741ed36341ac959b997d4ae087672b67b5e117259f""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69a75e2d-de1b-53b5-a1ce-bd1ece3f5381"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u001326"",""status"":""active"",""subject_ids"":[""urn:uuid:2bb3e1ce-3385-5636-baf2-3793073dbd27""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001326"",""sha256"":""sha256:371dcd923f5bd09b88ad1b741ed36341ac959b997d4ae087672b67b5e117259f""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69aec7da-48e9-5eb2-a24f-8305938ac0d5","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000205","topology","[""urn:uuid:743e515d-da1f-5811-ad31-246e981357ba""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000205"",""sha256"":""sha256:712a242fe29908b4505d6a93f04705d411c9b2049e390fd007b11c5ca6a3cc64""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69aec7da-48e9-5eb2-a24f-8305938ac0d5"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000205"",""status"":""active"",""subject_ids"":[""urn:uuid:743e515d-da1f-5811-ad31-246e981357ba""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000205"",""sha256"":""sha256:712a242fe29908b4505d6a93f04705d411c9b2049e390fd007b11c5ca6a3cc64""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69be12b2-7c68-5eb2-a71e-860d07919ae9","lebl.ca.qa.live-manifest.ca.v1.9.logical.u001189","topology","[""urn:uuid:d6eac5ff-65f1-5f30-a081-13ddc87d7f36""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001189"",""sha256"":""sha256:9f72890afda4f6ad588bf8e9855f4dad396aa7067d6d344acd1f3263eeb897eb""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69be12b2-7c68-5eb2-a71e-860d07919ae9"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u001189"",""status"":""active"",""subject_ids"":[""urn:uuid:d6eac5ff-65f1-5f30-a081-13ddc87d7f36""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001189"",""sha256"":""sha256:9f72890afda4f6ad588bf8e9855f4dad396aa7067d6d344acd1f3263eeb897eb""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69c56b67-2097-5555-80c0-6298abeb9497","lebl.ra.qa.live-manifest.ra.v6.3.logical.u001971","topology","[""urn:uuid:07286fad-cef4-5f4d-b367-510319126cfc""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001971"",""sha256"":""sha256:46e0913cdeb1e93ba09c80fadb187eb49250dc20086f407bbc28b1ec521ca467""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69c56b67-2097-5555-80c0-6298abeb9497"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u001971"",""status"":""active"",""subject_ids"":[""urn:uuid:07286fad-cef4-5f4d-b367-510319126cfc""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001971"",""sha256"":""sha256:46e0913cdeb1e93ba09c80fadb187eb49250dc20086f407bbc28b1ec521ca467""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69c7881a-d74e-585c-acee-934f57c0312e","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000742","topology","[""urn:uuid:7cb42e20-9d88-5f09-8327-79b9d4905232""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000742"",""sha256"":""sha256:9f9ad167996ee27c621a7114a109672e95d3117a43bc805489d3dc7a76ae0f0a""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69c7881a-d74e-585c-acee-934f57c0312e"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000742"",""status"":""active"",""subject_ids"":[""urn:uuid:7cb42e20-9d88-5f09-8327-79b9d4905232""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000742"",""sha256"":""sha256:9f9ad167996ee27c621a7114a109672e95d3117a43bc805489d3dc7a76ae0f0a""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69e187be-32d0-597a-a1c9-fa6b9713d822","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001523","topology","[""urn:uuid:07025f67-03e1-5367-a230-e75e7ff9ba1d""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001523"",""sha256"":""sha256:42b02337be06de02cb7738f655b36c24c8c25d178aab5ea340ffce8cc99b4631""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69e187be-32d0-597a-a1c9-fa6b9713d822"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001523"",""status"":""active"",""subject_ids"":[""urn:uuid:07025f67-03e1-5367-a230-e75e7ff9ba1d""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001523"",""sha256"":""sha256:42b02337be06de02cb7738f655b36c24c8c25d178aab5ea340ffce8cc99b4631""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:69f413e0-b472-5c0e-bee6-7ad7f0ef6a7c","lebl.ca.qa.live-manifest.ca.v1.9.logical.u000928","topology","[""urn:uuid:60ca0101-43b4-5c92-86dc-a5d212a4246b""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000928"",""sha256"":""sha256:44b117e610338667f8957be23fa59c24d4a8f2a6b27f1e588c345d67ee44188b""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:69f413e0-b472-5c0e-bee6-7ad7f0ef6a7c"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u000928"",""status"":""active"",""subject_ids"":[""urn:uuid:60ca0101-43b4-5c92-86dc-a5d212a4246b""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000928"",""sha256"":""sha256:44b117e610338667f8957be23fa59c24d4a8f2a6b27f1e588c345d67ee44188b""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:6a0654aa-ad9b-5047-b88e-9ed9f9445595","lebl.ra.qa.live-manifest.ra.v6.3.logical.u001439","topology","[""urn:uuid:e31140c8-1255-52b1-b8c9-cbd2eff48dbd""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001439"",""sha256"":""sha256:8f006cd8ab005732870e469637ed9b7936a3c24846e196711bde6d53e7e89fa6""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6a0654aa-ad9b-5047-b88e-9ed9f9445595"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u001439"",""status"":""active"",""subject_ids"":[""urn:uuid:e31140c8-1255-52b1-b8c9-cbd2eff48dbd""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001439"",""sha256"":""sha256:8f006cd8ab005732870e469637ed9b7936a3c24846e196711bde6d53e7e89fa6""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:6a07b557-2c77-5842-a551-0dabe08fd39e","lebl.ca.qa.live-manifest.ca.v1.9.logical.u000091","topology","[""urn:uuid:bb77208f-296f-53a0-874b-87bf4e8b0750""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000091"",""sha256"":""sha256:397f730af432beefe9058552d5ebc2352afb7dcee4b866d0b928a204ee6863d0""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:6a07b557-2c77-5842-a551-0dabe08fd39e"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u000091"",""status"":""active"",""subject_ids"":[""urn:uuid:bb77208f-296f-53a0-874b-87bf4e8b0750""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000091"",""sha256"":""sha256:397f730af432beefe9058552d5ebc2352afb7dcee4b866d0b928a204ee6863d0""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
